VIC,197,Aston,2963,Rowville,28293,KLISARIS,Paul,7,N,N,ALP,Australian Labor Party,892,-1.5
VIC,197,Aston,2963,Rowville,999,Informal,Informal,999,N,N,,Informal,136,-0.25
VIC,197,Aston,38413,Rowville Central,28116,RAYMOND,Steve,1,N,N,GRN,The Greens,120,2.7
VIC,197,Aston,38413,Rowville Central,28872,MARTIN,Daniel Edward,2,N,N,FFP,Family First Party,41,-0.32
VIC,197,Aston,38413,Rowville Central,28212,HUPPERT,Daniel,3,N,N,IND,Independent,44,2.69
VIC,197,Aston,38413,Rowville Central,28748,MOORE,Joel,4,N,N,LDP,Liberal Democrats,21,1.28
VIC,197,Aston,38413,Rowville Central,28205,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,29,1.77
VIC,197,Aston,38413,Rowville Central,28875,TUDGE,Alan,6,Y,Y,LP,Liberal,849,1.96
VIC,197,Aston,38413,Rowville Central,28293,KLISARIS,Paul,7,N,N,ALP,Australian Labor Party,533,-3.08
VIC,197,Aston,38413,Rowville Central,999,Informal,Informal,999,N,N,,Informal,83,-0.61
VIC,197,Aston,2964,Rowville East,28116,RAYMOND,Steve,1,N,N,GRN,The Greens,133,4.57
VIC,197,Aston,2964,Rowville East,28872,MARTIN,Daniel Edward,2,N,N,FFP,Family First Party,39,0.29
VIC,197,Aston,2964,Rowville East,28212,HUPPERT,Daniel,3,N,N,IND,Independent,28,1.81
VIC,197,Aston,2964,Rowville East,28748,MOORE,Joel,4,N,N,LDP,Liberal Democrats,15,0.97
VIC,197,Aston,2964,Rowville East,28205,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,27,1.75
VIC,197,Aston,2964,Rowville East,28875,TUDGE,Alan,6,Y,Y,LP,Liberal,760,-3.34
VIC,197,Aston,2964,Rowville East,28293,KLISARIS,Paul,7,N,N,ALP,Australian Labor Party,544,0.63
VIC,197,Aston,2964,Rowville East,999,Informal,Informal,999,N,N,,Informal,88,0.96
VIC,197,Aston,2965,Scoresby,28116,RAYMOND,Steve,1,N,N,GRN,The Greens,217,3.16
VIC,197,Aston,2965,Scoresby,28872,MARTIN,Daniel Edward,2,N,N,FFP,Family First Party,98,0.44
VIC,197,Aston,2965,Scoresby,28212,HUPPERT,Daniel,3,N,N,IND,Independent,36,1.39
VIC,197,Aston,2965,Scoresby,28748,MOORE,Joel,4,N,N,LDP,Liberal Democrats,33,1.27
VIC,197,Aston,2965,Scoresby,28205,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,87,3.35
VIC,197,Aston,2965,Scoresby,28875,TUDGE,Alan,6,Y,Y,LP,Liberal,1220,-2.08
VIC,197,Aston,2965,Scoresby,28293,KLISARIS,Paul,7,N,N,ALP,Australian Labor Party,908,-0.07
VIC,197,Aston,2965,Scoresby,999,Informal,Informal,999,N,N,,Informal,109,-1.44
VIC,197,Aston,31619,Special Hospital Team 1,28116,RAYMOND,Steve,1,N,N,GRN,The Greens,15,3.7
